;text;topic
1751;gleichwertig leben arbeit bedingung deutschland wahrung zukunftsfähig weiterentwicklung regional identität teilräum land;wirtschaft
1752;lebensweise wert stadt land gleichrangig ergänzen;Klima
1753;traditionsbe- zogen familienfreundlich selbst-   bewusst gestaltung ländlich leben   raumes unse-   re heimat wiederins gleichgewicht bringen;Politik und Ideologie
1754;mobilität infrastruktur   traditionsbezogen familienfreundlich selbstbewusst gestaltung ländlich leben raumes heimat gleich gewicht bringen;Politik und Ideologie
1755;sicherung kommunal eigen verantwortung finanzvolumen handlungsspielraum gemeinde deutlich vergröfsern;Politik und Ideologie
1756;entscheidung nah bürger bringen   region landkreis wirtschaftsförderung bewahrung regional kultur daseinsvorsorge verkehr digitalisierung stark;Infrastruktur
1757;eu bund land regulierend kommunal selbstverwaltung gestaltungsmöglichkeit region eingreifen;Politik und Ideologie
1758;landschaft regional identität   umwelt landschaftsschutz stark regional verankerung;Klima
1759;heimatlich land schaft privilegierung energieerzeu- gend anlage ausschließen;Politik und Ideologie
1760;weiterentwicklung bestehend siedlungstläche ermöglichen;Gesundheit
1761;notwendig inanspruchnahme fläche setzen aufschonend landnutzung eigenverantwortung region kommune;Politik und Ideologie
1762;leitbild polyzentrisch stadt lebenswert fufsläufig familienfreundlich stadtteil;Politik und Ideologie
1763;stehen erhalt kulturell erb ortsüblich bauen sorgfältig rekonstruktion historisch ortskerne einzelgebäude;Wissenschaft
1764;mobilität undinfrastruktur;Infrastruktur
1765;grofßsstädte ländlich umland einheit denken;Infrastruktur
1766;entlang verkehrsachse räumlich weiterentwickeln siedlungsentwicklung umland fördern verdichtungsraum entlasten;Gesundheit
1767;kommune   infrastruktur erfüllung pflichtaufgabe   sozial technisch infrastruktur grund daseinsvorsorge lage unser heutig zusammenleben;Politik und Ideologie
1768;obwohl un | selbstverständlich wahrnehmen steigen länderübergreifend kommune investitionsstau bedarfsgerecht anung eingebund bereitstellung;Politik und Ideologie
1769;  afd bewusst intakt   flächendeckend ausgebaut infrastruktur   voraussetzung prosperierend wirtschaft   wichtig fort-   schreitend bevölkerungsrückgang   land darstellen;Politik und Ideologie
1770;kommune stärken erfüllung pflichtaufgabe sicherstellen   kommune erfüllung pflicht aufgabe daseinsvorsorge finanziell wesentlich ausstatten länderübergreifend planung einbinden;Gesundheit
1771;daseinsvorsorge hoheitlich aufgabe bund land kommu nen betrachten öffentlich hand bleiben;Politik und Ideologie
1772;afd fordern ausbau digital infrastruktur gut flächende ckend koordination beschleunigen;Politik und Ideologie
1773;mobilität infrastruktur   ausbau digital infrastruktur beschleunigen   sicht afd gehören hierzu flächen- deckend anbieteroffen bereitstellung glasfaser anschlüssen leistungsfähig fläche deckend mobilfunknetz;Politik und Ideologie
1774;derzeitig praxis mobilfunk-frequenzbandversteigerung hindernis flächendeckend ausbau preistreiber endkund grundlegend überdachen;Politik und Ideologie
1775;derzeitig ausbau glasfasernetz deutschland insellösung weifs flecken ländlich gebiet parallelstruktur ballungsraum prägen;Politik und Ideologie
1776;gut flächende ckend koordination zwingend erforderlich;wirtschaft
1777;nord stream fertigstellen   afd unterstützen ausbau nord stream;Politik und Ideologie
1778;pipeline;wirtschaft
1779;anbindung deutschland unser bürger kostengünstig primärenergie träger verfügung stellen;Politik und Ideologie
1780;kapitel;wirtschaft
1781;landwirtschaft umwelt verbraucher schutz     reine luft sauber wasser naturnah leben räume lebens wichtig allgemein güter schutz priorität afd zählen;Klima
1782;landwirtschaft umwelt verbraucherschutz   landwirtschaft umwelt verbraucherschutz   reine luft sauber wasser gesund verant- wortungsbewusst erzeugt lebensmittel natur nah lebensraum lebenswichtig allgemeingüter schutz priorität afd zählen;Politik und Ideologie
1783;politik orientieren ziel nach- haltigkeit versorgungssicherheit konservativ prinzip;soziale Ursachen
1784;verbraucher erzeuger eigenver- antwortlich handeln fördern;Politik und Ideologie
1785;falls verbraucher regional erzeugt lebensmittel zurück- greifen;Politik und Ideologie
1786;biologisch konventionell   produktion entscheidend qualität produkt;wirtschaft
1787;heimisch land forstwirtschaft unverzicht bar versorgung wichtig allgemeingüter;wirtschaft
1788;selbstversorgung deutschland heimisch nahrungsmittel;Politik und Ideologie
1789;fort- schreitend entmündigung landwirt jäger verbraucher europäisch regulierung;Politik und Ideologie
1790;entscheidung einbeziehung beteiligter grundlage rational faktenanalyse ideologisch wunschdenken treffen;Wissenschaft
1791;landwirtschaft umwelt verbraucherschutz;Klima
1792;eu-agrarpolitik renationalisier   gemeinsam agrarpolitik gap eu   schaden nutzen bringen;wirtschaft
1793;zuständigkeit agrarpolitik alleinig verantwortung nationalstaat legen;soziale Ursachen
1794;deutschland gröf nettoeinzahler   eu-haushalt;Politik und Ideologie
1795;landwirt anderer staat   deutsch steuergeld subventionieren;wirtschaft
1796;  renationalisierung gleich wettbewerbsbedingun   gen herstellen landschaftspflege belohnen   extensiv nutztierhaltung fördern setzen   afd einführung bundesweit weidetier   prämie;wirtschaft
1797;hinaus agrarumweltmaß   nehmen derart gestalten lebensfähig ländlich struktur heimat erhalten zuständigkeit;Klima
1798;agrarpolitik agrartechnisch fortschritt sichern;wirtschaft
1799;alleinig   verantwortung;soziale Ursachen
1800;nationalstaat legen;Gesundheit
1801;grün berufe wertschätzen;soziale Ursachen
1802;verschieden sparte flächen bewirtschaftung ackerbau viehzucht weinbau forstwirtschaft gartenbau imkerei tragen pflege kulturlandschaft schaffung regional arbeitsplatz versorgung bevölkerung hochwertig lebensmittel unser land;wirtschaft
1803;setzen realitätsbezogen bildung thema grün beruf ergebend wertschätzung leistung produkt landwirt;soziale Ursachen
1804;bevor agrarpolitisch mafsnahme einführen prüfen einkommen bauer auswirken ökologisch nutzen erbringen;soziale Ursachen
1805;afd fordern revision dünge verordnung aufhebung pauschal reduktion düngemengen;Politik und Ideologie
1806;landwirtschaft umwelt verbraucherschutz   familienbetrieb mittelpunkt stellen   agrarförderung leistung klein mittlerer familienbetrieb berücksichtigen hof nachfolge vereinfachen;wirtschaft
1807;landwirtschaft entbü- rokratisieren bauer entlasten;wirtschaft
1808;weder deutsch eu-behörde wirtschaftsweise einmischen wahl fruchtfolge;soziale Ursachen
1809;vielfältig agrarstruktur erhalten junglandwirte besserstellen agrarfläche bewirtschaften;soziale Ursachen
1810;setzen aufkauf fläche landwirtschafts- fremd investor erschweren;wirtschaft
1811;landwirtschaftlich existenzgründer grunderwerbsteuer befreien;wirtschaft
1812;düngung bedarf pflanze orientieren   ausreichend versorgung kulturpflanz notwendig düngemittel pflanzenwachs tum bodenfruchtbarkeit ernährungssicherheit unverzichtbar;Politik und Ideologie
1813;verschärft düngeverordnung widersprechen gut landwirtschaftlich praxis gefährden anbau kulturpflanz hoch nitratbedart z;Politik und Ideologie
1814;kartoffel getreide mais;wirtschaft
1815;afd fordern revision düngeverordnung aufhebung pauschal reduktion dünge menge präzise ermittlung eintragsquellen verursacherprinzip beachtung kostenwirksamkeit verhältnismäßigkeit;Politik und Ideologie
1816;landwirtschaft umwelt verbraucherschutz;Klima
1817;praxiskonformen pflanzenschutz etablieren   wirksam pflanzenschutz fachlich   praxis grundlage jeglicher landwirtschaftlich   produktion;wirtschaft
1818;landwirt   zulassung nutzung handel alt   kultursort sortenvielfalt   verbraucher erhöhen;Politik und Ideologie
1819;bewährt zulassung afd stehen   standard hinblick umwelt gesundheit konsequent umsetzung   verbraucherschutz weder vernachlässigen tierschutzgesetz praxisfern verschärfen;Politik und Ideologie
1820;fachlich sinn;wirtschaft
1821;oo verantwortung wissenschaftlich nutze risikobewertung;Wissenschaft
1822;j tier fühlend wirkstoff umgang giftpflanz mitgeschöpf;wirtschaft
1823;gentechnik unabhängig forschung einrichtung übernehmen;Wissenschaft
1824;bundesinstitut risikobewertung aufgabe strukturell personell ausstatten;Wissenschaft
1825;tierwohl haltung transport weiterentwickeln   afd stehen konsequent umsetzung tier schutzgesetz sinn verantwortung tier fühlend mitgeschöpf;soziale Ursachen
1826;nutztier haltung artgerecht haltungssystem fördern tierart anpassen verlangen kopplung tierhaltung fläche;Gesundheit
1827;gehören lager stallanlag umwelt tierschutz ver- bessern innerhalb monat auflage genehmigen;Klima
1828;aufserdem   setzen netz regional schlachtbetrieb deutschland tiertransport gestalten;Politik und Ideologie
1829;afd fordern einstieg bestandsregulierung ausweisung wolfsfrei gebiet;Politik und Ideologie
1830;landwirtschaft umwelt verbraucherschutz   dauer betäubung gesamt schlachtvorgang gewährleisten ausnahme hier unzulässig;Klima
1831;hinaus fordern afd einschränkung export lebend schlachttier land bekannt verstoß tier- schutz;Politik und Ideologie
1832;tierschutzgesetz gleichermafse gelten;Politik und Ideologie
1833;lehnen handel bewer bung einfuhr fleisch tierquälerisch schlachtung schächtung;Politik und Ideologie
1834;ethisch geboten pflicht tier lebendtran port schlachttier reduzieren drittland nachweislich tierschutzrecht verstoßen aussetzen;Klima
1835;schutz heimisch ökosystem verbessern   schlepptau weltweit warenverkehr dringen entlang grofse fernhandelsstrafs ausgehend international hafen ware umschlagplätz gebietsfremd art heimisch ökosystem stören ökologisch gleichgewicht;Politik und Ideologie
1836;zeigen gebietstremd art negativ auswirkung hiesig natur konkret finanziell gesundheitlich schaden verursachen;Gesundheit
1837;groß anstrengung unternehmen einschleppung invasiv tier pflanzenart verhindern ausbreitung eindämmen;Politik und Ideologie
1838;invasiv eigenschaft entnahmegrund tierschutzgesetz verankern;Politik und Ideologie
1839;landwirtschaft umwelt verbraucherschutzt   zeitgemäßes wildtiermanagement umsetzen   kombination aktiv wildtiermanage ment artenschutzrechtlich ausnahmeverordnung problematisch wildtierbestandsgröfsen regional zeitnah überwachen korrigieren;Klima
1840;ziel balance anspruch wildtier interesse landwirt teich wirt weidetier;wirtschaft
1841;schaden wildtier unbürokratisch zeitnah geldleistung ersetzen;wirtschaft
1842;bedingungslos wiederan siedlung wolf behörde berufung zielsetzung eu-richtlinie natur artenschutz betreiben;Politik und Ideologie
1843;wolf raubtier nutztierverlust landwirt führen;wirtschaft
1844;unsicher- heiten angst mensch speziell ländlich region ernst nehmen;Gesundheit
1845;weidende schaf ziege rind pferd betroffen;wirtschaft
1846;fürsorgeptflicht gelten weide tier gleich maß wolf;wirtschaft
1847;afd fordern einstieg bestandsregulierung ausweisung wolfsfrei gebiet;Politik und Ideologie
1848;wald schützen bewahren   drittel gesamtfläche unser land bewalden;Politik und Ideologie
1849;gesund wald wild erhalten brauchen waldbaulich mafßnahme einklang ökonomie ökologie naherholung;Gesundheit
1850;nachhaltig bewirtschaftung sicherung wald erreichen setzen afd förderung baumaterial energieträger holz;wirtschaft
1851;wald windindustrieanlag freihalten wildlebend   art schützen unser kind   intakt natur hinterlassen;wirtschaft
1852;versorgung   bevölkerung so-   wirtschaftlich keit wertschöpfung heimisch lebensmit telproduktion gewährleisten bleiben;wirtschaft
1853;landwirtschaft umwelt verbraucherschutz   stehen abbau ausufernd   bürokratie dokumentation forstwirtschaft;Klima
1854;wald windindustrieanlag freihalten wildlebend art schützen unser kind intakt natur hinterlassen;wirtschaft
1855;gesund lebensmittel heimisch produktion fördern   afd unterstützen leitbild mündig verbraucher;Politik und Ideologie
1856;konsumverhalten staatlich bevormunden;soziale Ursachen
1857;lehnen form gesondert lebensmittelbesteuerung fleisch zuckersteuer;Politik und Ideologie
1858;gehören aufklärung gesundheitlich risiko modisch ernährungsform bewahrung traditionell esskultur öffentlich einrichtung;Gesundheit
1859;schätzen regional saisonal lebensmittel   deutschland;Politik und Ideologie
1860;sichern unser produzierend verarbeitend betrieb hinreichend ein hoch standard tier umweeltschutz;wirtschaft
1861;versorgung bevölkerung wirtschaftlichkeit wertschöpfung heimisch lebensmittelproduktion gewährleisten bleiben;wirtschaft
1862;transparenz verbraucherschutz ausbauen   verbraucher lage versetzen informiert eigenverantwortlich kaufentscheidung treffen;Politik und Ideologie
1863;produkt festgelegt standard kennzeichnen;wirtschaft
1864;auskunft inhaltsstoff herkunft produkt verbessern;Politik und Ideologie
1865;landwirtschaft umwelt verbraucherschutz;Klima
1866;versicherungsverträgen finanzprodukt mobilfunkverträg transparenz schaffen;wirtschaft
1867;herstellerangaben vertragsklausel verständlich sprache verfassen;Politik und Ideologie
1868;wasserversorgung öffentlich hand belassen   afd befürworten regional wasserversorgung   kommune zweckverband;Politik und Ideologie
1869;eigen-   tum wasserressource förderanlage nee wei   wasseraufbereitung leitungsnetz mussin liberalisierung   öffentlich hand hand bürger malserung wassermarkt   verbleiben;Politik und Ideologie
1870;eu-weit liberalisierung kommer jennt app   zialisierung wassermarkt lehnen afd entschie- entschieden  ;Politik und Ideologie
1871;generell privatisierung wasser   wasserwerk richtlinie eu anregen   geben;Politik und Ideologie
1872;brunnen privat grund   stückseigentümer hieraus trinkwasser   gewinnen hiervon ausnehmen;Politik und Ideologie
